date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:13	48815/48815	---M--	200	added ('OK')	image/jpeg	etag:%2210d05-5ac20827bd358%22	http://catalog.wlimg.com/templates-images/12569/12572/proRange-bg.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/proRange-bg.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:15	28584/28584	---M--	200	added ('OK')	image/png	etag:%226fa8-56385060f00c0%22	http://catalog.wlimg.com/templates-images/12569/12572/contact_image4.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/contact_image4.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:15	237/237	---M--	200	added ('OK')	image/png	etag:%22ed-56385050b9a80%22	http://catalog.wlimg.com/templates-images/12569/12572/close.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/close.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:16	289/289	---M--	200	added ('OK')	image/png	etag:%22121-56385050b9a80%22	http://catalog.wlimg.com/templates-images/12569/12572/sitemap_home.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/sitemap_home.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:17	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:00:13%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/close.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/close.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:17	111/111	---M--	200	added ('OK')	image/png	etag:%226f-56385050b9a80%22	http://catalog.wlimg.com/templates-images/12569/12572/sitemap_hr.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/sitemap_hr.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:18	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-5638504ddd3c0%22	http://catalog.wlimg.com/templates-images/12569/12572/zoom_bg.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/zoom_bg.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:21	29169/29169	---M--	200	added ('OK')	image/png	etag:%2271f1-5840b3871cdbc%22	http://catalog.wlimg.com/templates-images/12569/12572/sprite_icons.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/sprite_icons.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:30	12466/12466	---M--	200	added ('OK')	image/png	etag:%2230b2-5787dd8dff8e6%22	http://catalog.wlimg.com/templates-images/12569/12572/tp-sprite.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/tp-sprite.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:31	77613/77613	---M--	200	added ('OK')	image/png	etag:%2212f2d-5840b284b7565%22	http://catalog.wlimg.com/templates-images/12569/12572/sprite-activities-gray.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/sprite-activities-gray.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:36	50078/50078	---M--	200	added ('OK')	image/jpeg	etag:%221542b-57d874713fe18%22	http://catalog.wlimg.com/templates-images/12569/12572/real-estate.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/real-estate.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:39	3718/3718	---M--	200	added ('OK')	image/gif	etag:%22e86-5638505d1f7c0%22	http://catalog.wlimg.com/templates-images/12569/12572/fluid_dg-loader.gif	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/fluid_dg-loader.gif	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:40	32565/32565	---M--	200	added ('OK')	image/png	etag:%227f35-5848178cdabfe%22	http://catalog.wlimg.com/templates-images/12569/12572/sprite-icon-cab.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/sprite-icon-cab.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:41	96122/96122	---M--	200	added ('OK')	image/png	etag:%221777a-5605c2126c540%22	http://catalog.wlimg.com/templates-images/12569/12572/pattern_n2.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pattern_n2.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:41	2024/2024	---M--	200	added ('OK')	image/png	etag:%227e8-5638505d1f7c0%22	http://catalog.wlimg.com/templates-images/12569/12572/fluid_dg_skins.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/fluid_dg_skins.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:43	2812/2812	---M--	200	added ('OK')	image/png	etag:%22afc-567e775cc8fc0%22	http://catalog.wlimg.com/templates-images/12569/12572/dc_bdr.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/dc_bdr.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:47	159194/159194	---M--	200	added ('OK')	image/png	etag:%2226dda-5a8ab5c13e4be%22	http://catalog.wlimg.com/templates-images/12569/12572/sprite-icon-rei.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/sprite-icon-rei.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:47	250/250	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2015:17:42%20GMT	https://catalog.wlimg.com/templates-images/12569/12572/images/abstract-bg2.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/images/abstract-bg2.a2.delayed	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:49	1737/1737	---M--	200	added ('OK')	image/gif	etag:%226c9-56385062d8540%22	https://catalog.wlimg.com/templates-images/12569/12572/loading.gif	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/loading.gif	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:55	9346/9346	---M--	200	added ('OK')	image/jpeg	etag:%222482-57d8742d5fff1%22	http://catalog.wlimg.com/templates-images/12569/12572/ei-slider5.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/ei-slider5.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:57	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-56784fc223ec0%22	http://catalog.wlimg.com/templates-images/12569/12572/foot-row-bg.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/foot-row-bg.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:57	18344/18344	---M--	200	added ('OK')	image/jpeg	etag:%225750-57d8746234130%22	http://catalog.wlimg.com/templates-images/12569/12572/rei-slider5.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/rei-slider5.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:59	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:00:54%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/ei-slider5.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/ei-slider5.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:48:01	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:00:57%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/rei-slider5.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/rei-slider5.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:48:04	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:00:58%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/foot-row-bg.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/foot-row-bg.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:48:06	52956/52956	---M--	200	added ('OK')	image/jpeg	etag:%221b3c5-57d87474d1b30%22	http://catalog.wlimg.com/templates-images/12569/12572/bg-packages2.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/bg-packages2.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:48:12	31189/31189	---M--	200	added ('OK')	image/jpeg	etag:%22df18-5638503511940%22	http://catalog.wlimg.com/templates-images/12569/12572/bg-packages3.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/bg-packages3.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:48:20	63282/63282	---M--	200	added ('OK')	image/jpeg	etag:%2226239-56552a83013c0%22	http://catalog.wlimg.com/templates-images/12569/12572/bg-rei3.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/bg-rei3.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:48:24	6265/6265	---M--	200	added ('OK')	image/png	etag:%221879-56aa4b3f65780%22	http://catalog.wlimg.com/templates-images/12569/12572/shadow.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/shadow.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:48:25	239/239	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2015:18:24%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/loader00.gif	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/loader00.gif	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:48:27	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:01:21%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/shadow.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/shadow.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:48:33	92888/92888	---M--	200	added ('OK')	image/png	etag:%2216ad8-57d87479a7010%22	http://catalog.wlimg.com/templates-images/12569/12572/foot-bg.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/foot-bg.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:51:47	1514428/1514428	---M--	200	added ('OK')	image/png	etag:%22171bbc-56552a89ae380%22	http://catalog.wlimg.com/templates-images/12569/12572/ttwi-slider5.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/ttwi-slider5.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:51:55	1647744/1647744	---M--	200	added ('OK')	image/png	etag:%22192480-56552a89ae380%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-slider5.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-slider5.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:51:55	244/244	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2015:18:27%20GMT	https://catalog.wlimg.com/templates-images/12569/12572/images/spacer.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/images/spacer.b7.delayed	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:51:55	5736/5736	---M--	200	added ('OK')	image/png	etag:%221668-56aa4b23bd640%22	http://catalog.wlimg.com/templates-images/12569/12572/leftNavP.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/leftNavP.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:51:56	6260/6260	---M--	200	added ('OK')	image/png	etag:%221874-56aa4b21d51c0%22	http://catalog.wlimg.com/templates-images/12569/12572/leftNavON.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/leftNavON.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:51:57	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:04:53%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/leftNavP.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/leftNavP.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:51:57	5189/5189	---M--	200	added ('OK')	image/png	etag:%221445-56aa4b22c9400%22	http://catalog.wlimg.com/templates-images/12569/12572/rightNax.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/rightNax.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:51:58	6163/6163	---M--	200	added ('OK')	image/png	etag:%221813-56aa4b22c9400%22	http://catalog.wlimg.com/templates-images/12569/12572/rightNay.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/rightNay.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:51:59	1255/1255	---M--	200	added ('OK')	image/png	etag:%224e7-56aa4b24b1880%22	http://catalog.wlimg.com/templates-images/12569/12572/bottomNa.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/bottomNa.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:00	1268/1268	---M--	200	added ('OK')	image/png	etag:%224f4-56aa4b24b1880%22	http://catalog.wlimg.com/templates-images/12569/12572/bottomNb.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/bottomNb.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:01	238/238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2015:22:01%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/pattern.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pattern.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:02	6872/6872	---M--	200	added ('OK')	image/png	etag:%221ad8-563850426b8c0%22	http://catalog.wlimg.com/templates-images/12569/12572/logo-bg.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/logo-bg.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:03	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-563850585ac80%22	http://catalog.wlimg.com/templates-images/12569/12572/progress.gif	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/progress.gif	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:04	3271/3271	---M--	200	added ('OK')	image/png	etag:%22cc7-5638505a43100%22	http://catalog.wlimg.com/templates-images/12569/12572/bottom_bg.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/bottom_bg.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:05	883/883	---M--	200	added ('OK')	image/png	etag:%22373-5638505ffbe80%22	http://catalog.wlimg.com/templates-images/12569/12572/play.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/play.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:06	2317/2317	---M--	200	added ('OK')	image/png	etag:%2290d-5638505a43100%22	http://catalog.wlimg.com/templates-images/12569/12572/pause2.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pause2.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:08	2562/2562	---M--	200	added ('OK')	image/png	etag:%22a02-563850594eec0%22	http://catalog.wlimg.com/templates-images/12569/12572/button-tray.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/button-tray.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:11	5320/5320	---M--	200	added ('OK')	image/png	etag:%2214c8-563850594eec0%22	http://catalog.wlimg.com/templates-images/12569/12572/thumb-forward.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/thumb-forward.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:12	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:05:08%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/button-tray.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/button-tray.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:15	3398/3398	---M--	200	added ('OK')	image/png	etag:%22d46-563850594eec0%22	http://catalog.wlimg.com/templates-images/12569/12572/li-cur.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/li-cur.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:18	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:05:14%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/li-cur.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/li-cur.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:18	2251/2251	---M--	200	added ('OK')	image/png	etag:%228cb-5638503f8f200%22	http://catalog.wlimg.com/templates-images/12569/12572/footer_pattern.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/footer_pattern.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:19	49898/49898	---M--	200	added ('OK')	image/jpeg	etag:%22c2ea-56385051adcc0%22	http://catalog.wlimg.com/templates-images/12569/12572/contact-bg.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/contact-bg.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:19	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:05:15%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/footer_pattern.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/footer_pattern.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:21	21039/-1	---M--	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2015:22:19%20GMT	http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748579	http://www.prathaptraders.co.in/cashew/www.prathaptraders.co.in/enquiry-form-10019df54.html	(from http://www.prathaptraders.co.in/masala-cashew-nuts.htm)
20:52:27	32387/32387	---M--	200	added ('OK')	image/png	etag:%227e83-564ac48dabac0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/education-t.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/education-t.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:29	16825/16825	---M--	200	added ('OK')	image/png	etag:%2241b9-566f7ee542340%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/fab-erec.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/fab-erec.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:30	32779/32779	---M--	200	added ('OK')	image/png	etag:%22800b-564ac48516680%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/fmcg.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/fmcg.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:32	30850/30850	---M--	200	added ('OK')	image/png	etag:%227882-564ac48422440%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/heavy-ind.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/heavy-ind.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:34	33898/33898	---M--	200	added ('OK')	image/png	etag:%22846a-564ac48acf400%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/insurance.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/insurance.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:52:35	36640/36640	---M--	200	added ('OK')	image/png	etag:%228f20-564ac4832e200%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/ites.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/ites.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
